"","CIUDAD","NOMBRE","coddom","DOMINIO","ZONA","SECTOR","VIVIENDA","HOGAR","RV00","RV32","RV33","RV34","RV35","RV37","RV38","RV39","RV310","fexph","fexpp"
"214",20150,"GUARANDA","0201","GUARANDA",4,1,23,1,1,1,5,1,1,20150,1,2,1,9.994824678,19.989649356
"215",20150,"GUARANDA","0201","GUARANDA",4,8,5,1,1,1,2,2,1,20150,5,NA,1,9.994824678,19.989649356
"216",20150,"GUARANDA","0201","GUARANDA",4,10,10,1,1,1,8,2,1,20150,5,NA,1,9.994824678,19.989649356
"217",20150,"GUARANDA","0201","GUARANDA",6,3,4,1,1,1,6,2,1,20150,5,NA,1,9.994824678,19.989649356
"218",20150,"GUARANDA","0201","GUARANDA",6,5,22,1,1,1,7,2,1,20150,5,NA,1,9.994824678,19.989649356
"219",20150,"GUARANDA","0201","GUARANDA",6,7,7,1,1,1,2,2,2,20150,5,NA,1,9.994824678,19.989649356
"220",20150,"GUARANDA","0201","GUARANDA",6,8,1,1,1,1,11,2,2,20150,5,NA,1,9.994824678,59.968948068
"221",20150,"GUARANDA","0201","GUARANDA",6,9,13,1,1,2,1,2,2,60150,1,2,1,9.994824678,9.994824678
"222",20250,"CHILLANES","0202","CHILLANES",1,1,8,1,1,1,8,2,1,20250,5,NA,1,8.960633672,17.921267344
"223",20250,"CHILLANES","0202","CHILLANES",1,1,11,1,1,1,7,2,2,20250,5,NA,1,8.960633672,26.881901016
"224",20250,"CHILLANES","0202","CHILLANES",1,6,3,1,1,1,8,2,1,20250,5,NA,1,8.960633672,17.921267344
"225",20250,"CHILLANES","0202","CHILLANES",1,6,7,1,1,1,6,2,1,160250,5,NA,1,8.960633672,17.921267344
"226",20350,"SAN JOSE DE CHIMBO","0203","SAN JOSE DE CHIMBO",1,5,1,1,1,1,6,2,1,20350,5,NA,NA,9.818847214,39.275388856
"227",20350,"SAN JOSE DE CHIMBO","0203","SAN JOSE DE CHIMBO",1,5,1,1,2,1,7,2,1,20350,5,NA,1,9.818847214,39.275388856
"228",20450,"ECHEANDIA","0204","ECHEANDIA",1,1,9,1,1,1,11,1,1,20450,5,NA,1,8.783590724,35.134362896
"229",20450,"ECHEANDIA","0204","ECHEANDIA",1,4,13,1,1,1,7,2,1,20450,5,NA,1,8.783590724,17.567181448
"230",20450,"ECHEANDIA","0204","ECHEANDIA",1,5,5,1,1,3,8,1,2,170150,5,NA,1,10.0383894,40.1535576
"231",20450,"ECHEANDIA","0204","ECHEANDIA",1,5,6,1,1,1,5,2,1,20450,5,NA,1,10.0383894,50.191947
"232",20450,"ECHEANDIA","0204","ECHEANDIA",1,5,11,1,1,2,8,2,2,20450,5,NA,1,10.0383894,10.0383894
"233",20450,"ECHEANDIA","0204","ECHEANDIA",2,4,24,1,1,1,4,2,2,20450,5,NA,1,10.0383894,10.0383894
"234",20450,"ECHEANDIA","0204","ECHEANDIA",2,7,19,1,1,1,7,2,2,20450,5,NA,1,8.783590724,17.567181448
"235",20450,"ECHEANDIA","0204","ECHEANDIA",2,8,15,1,1,1,1,2,1,20450,1,1,1,8.783590724,35.134362896
"236",20550,"SAN MIGUEL","0205","SAN MIGUEL",2,4,24,1,1,1,7,2,1,20550,5,NA,1,9.383442045,37.53376818
"237",20650,"CALUMA","0206","CALUMA",1,6,20,1,1,1,3,2,1,20650,5,NA,1,10.34498949,20.68997898
"238",20650,"CALUMA","0206","CALUMA",2,9,1,1,1,1,5,1,2,20650,5,NA,1,10.34498949,10.34498949
"239",20650,"CALUMA","0206","CALUMA",2,9,12,1,1,1,3,2,1,20650,5,NA,1,10.34498949,20.68997898
"240",30150,"AZOGUES","0301","AZOGUES",1,2,8,1,1,1,11,2,2,30150,5,NA,1,9.142021876,18.284043752
"241",30150,"AZOGUES","0301","AZOGUES",1,2,17,1,1,1,6,2,1,30150,5,NA,1,9.142021876,36.568087504
"242",30150,"AZOGUES","0301","AZOGUES",1,10,24,1,1,1,8,2,1,30150,4,2,1,9.539501088,38.158004352
"243",30150,"AZOGUES","0301","AZOGUES",1,11,17,1,1,1,1,2,1,30150,5,NA,NA,9.142021876,18.284043752
"244",30150,"AZOGUES","0301","AZOGUES",1,11,17,1,2,1,3,2,1,30150,5,NA,1,9.142021876,18.284043752
"245",30150,"AZOGUES","0301","AZOGUES",2,3,15,1,1,1,8,1,1,30150,5,NA,1,9.142021876,18.284043752
"246",30150,"AZOGUES","0301","AZOGUES",2,3,16,1,1,1,7,2,1,30150,5,NA,1,9.142021876,36.568087504
"247",30150,"AZOGUES","0301","AZOGUES",2,7,6,1,1,1,1,1,1,30150,5,NA,NA,9.142021876,9.142021876
"248",30150,"AZOGUES","0301","AZOGUES",2,7,6,1,2,1,1,1,1,30150,5,NA,1,9.142021876,9.142021876
"249",30150,"AZOGUES","0301","AZOGUES",2,7,11,1,1,1,4,1,1,30150,5,NA,1,9.142021876,18.284043752
"250",30150,"AZOGUES","0301","AZOGUES",2,7,18,1,1,2,9,2,2,30150,3,1,1,9.142021876,18.284043752
"251",30150,"AZOGUES","0301","AZOGUES",3,1,3,1,1,1,10,2,1,30150,5,NA,1,9.142021876,9.142021876
"252",30150,"AZOGUES","0301","AZOGUES",3,1,5,1,1,1,9,2,1,30150,3,2,1,9.142021876,18.284043752
"253",30150,"AZOGUES","0301","AZOGUES",3,1,20,1,1,3,12,2,1,30150,5,NA,NA,9.142021876,9.142021876
"254",30150,"AZOGUES","0301","AZOGUES",3,1,20,1,2,3,5,2,1,30150,5,NA,1,9.142021876,9.142021876
"255",30150,"AZOGUES","0301","AZOGUES",3,3,18,1,1,1,12,1,1,30150,5,NA,1,9.539501088,38.158004352
"256",30150,"AZOGUES","0301","AZOGUES",3,3,21,1,1,1,4,1,1,30150,5,NA,1,9.539501088,28.618503264
"257",30150,"AZOGUES","0301","AZOGUES",3,4,3,1,1,2,9,2,2,30150,5,NA,1,9.142021876,18.284043752
"258",30150,"AZOGUES","0301","AZOGUES",3,7,17,1,1,1,9,2,1,30150,2,2,1,9.142021876,18.284043752
"259",30150,"AZOGUES","0301","AZOGUES",3,8,2,1,1,1,1,1,1,30150,5,NA,1,9.539501088,38.158004352
"260",30150,"AZOGUES","0301","AZOGUES",3,9,5,1,1,1,5,2,1,30150,5,NA,1,9.142021876,45.71010938
"261",30150,"AZOGUES","0301","AZOGUES",3,9,10,1,1,4,11,1,2,30150,5,NA,1,9.142021876,27.426065628
"262",30150,"AZOGUES","0301","AZOGUES",4,2,17,1,1,4,3,2,2,30150,5,NA,1,9.142021876,18.284043752
"263",30150,"AZOGUES","0301","AZOGUES",4,3,4,1,1,2,3,1,2,30150,5,NA,1,9.539501088,19.079002176
"264",30150,"AZOGUES","0301","AZOGUES",4,3,13,1,1,1,11,2,1,30150,5,NA,1,9.539501088,19.079002176
"265",30150,"AZOGUES","0301","AZOGUES",4,3,17,1,1,1,10,2,2,30150,5,NA,NA,9.539501088,19.079002176
"266",30150,"AZOGUES","0301","AZOGUES",4,3,17,1,2,1,12,2,2,30150,5,NA,1,9.539501088,19.079002176
"267",30150,"AZOGUES","0301","AZOGUES",4,3,20,1,1,1,5,2,1,30150,5,NA,1,9.539501088,38.158004352
"268",30150,"AZOGUES","0301","AZOGUES",4,6,2,1,1,1,11,2,1,30150,5,NA,1,9.142021876,18.284043752
"269",30150,"AZOGUES","0301","AZOGUES",4,6,11,1,1,1,4,2,1,30150,5,NA,1,9.142021876,18.284043752
"270",30150,"AZOGUES","0301","AZOGUES",4,8,18,1,1,2,12,2,2,30150,5,NA,1,9.539501088,19.079002176
"271",30150,"AZOGUES","0301","AZOGUES",4,8,23,1,1,2,8,2,2,30150,5,NA,1,9.539501088,9.539501088
"272",30150,"AZOGUES","0301","AZOGUES",5,2,19,1,1,1,7,2,2,30150,5,NA,NA,9.142021876,36.568087504
"273",30150,"AZOGUES","0301","AZOGUES",5,2,19,1,2,1,8,2,2,30150,5,NA,1,9.142021876,36.568087504
"274",30150,"AZOGUES","0301","AZOGUES",5,3,8,1,1,1,11,2,2,30150,5,NA,1,9.142021876,27.426065628
"275",30150,"AZOGUES","0301","AZOGUES",5,8,3,1,1,1,9,1,1,30150,5,NA,NA,9.142021876,36.568087504
"276",30150,"AZOGUES","0301","AZOGUES",5,8,3,1,2,1,10,1,1,30150,5,NA,1,9.142021876,36.568087504
"277",30150,"AZOGUES","0301","AZOGUES",5,8,16,1,1,1,12,2,1,30150,5,NA,1,9.142021876,18.284043752
"278",30150,"AZOGUES","0301","AZOGUES",5,8,17,1,1,1,2,2,1,30150,2,1,NA,9.142021876,9.142021876
"279",30150,"AZOGUES","0301","AZOGUES",5,8,17,1,2,1,8,2,1,30150,2,1,1,9.142021876,9.142021876
"280",30150,"AZOGUES","0301","AZOGUES",6,3,10,1,1,2,7,1,1,10150,5,NA,1,9.142021876,36.568087504
"281",30150,"AZOGUES","0301","AZOGUES",6,3,19,1,1,1,5,2,1,30150,5,NA,1,9.142021876,27.426065628
"282",30150,"AZOGUES","0301","AZOGUES",6,3,20,1,1,1,7,2,2,30150,5,NA,1,9.142021876,18.284043752
"283",30150,"AZOGUES","0301","AZOGUES",6,4,7,1,1,1,2,1,1,30150,5,NA,1,9.142021876,18.284043752
"284",30150,"AZOGUES","0301","AZOGUES",6,4,8,1,1,1,7,2,1,30150,2,2,1,9.142021876,36.568087504
"285",30150,"AZOGUES","0301","AZOGUES",6,4,13,1,1,1,11,2,1,30150,5,NA,1,9.142021876,27.426065628
"286",30150,"AZOGUES","0301","AZOGUES",6,4,14,1,1,2,8,2,2,30150,1,1,1,9.142021876,18.284043752
"287",30150,"AZOGUES","0301","AZOGUES",6,4,15,1,1,2,8,2,2,30150,5,NA,1,9.142021876,9.142021876
"288",30150,"AZOGUES","0301","AZOGUES",6,7,4,1,1,1,9,2,2,30150,2,1,1,9.142021876,18.284043752
"289",30150,"AZOGUES","0301","AZOGUES",6,8,16,1,1,4,2,1,2,30150,5,NA,1,9.142021876,9.142021876
"290",30150,"AZOGUES","0301","AZOGUES",6,9,23,1,1,1,4,2,1,30150,2,1,1,9.142021876,36.568087504
"291",30150,"AZOGUES","0301","AZOGUES",7,2,22,1,1,1,2,1,1,30150,5,NA,1,9.142021876,18.284043752
"292",30150,"AZOGUES","0301","AZOGUES",7,5,3,1,1,1,7,2,2,30150,3,2,1,9.142021876,18.284043752
"293",30150,"AZOGUES","0301","AZOGUES",7,5,11,1,1,1,5,2,1,30150,4,1,1,9.142021876,18.284043752
"294",30150,"AZOGUES","0301","AZOGUES",8,5,13,1,1,1,9,2,1,30150,3,2,NA,9.142021876,9.142021876
"295",30150,"AZOGUES","0301","AZOGUES",8,5,13,1,2,1,1,2,1,30150,5,NA,1,9.142021876,9.142021876
"296",30150,"AZOGUES","0301","AZOGUES",8,5,18,1,1,1,3,2,1,30150,4,1,1,9.142021876,36.568087504
"297",30150,"AZOGUES","0301","AZOGUES",8,5,21,1,1,1,3,2,1,30150,5,NA,NA,9.142021876,27.426065628
"298",30150,"AZOGUES","0301","AZOGUES",8,5,21,1,2,1,5,2,1,30150,5,NA,NA,9.142021876,27.426065628
"299",30150,"AZOGUES","0301","AZOGUES",8,5,21,1,3,1,7,2,1,30150,5,NA,1,9.142021876,27.426065628
"300",30150,"AZOGUES","0301","AZOGUES",8,6,17,1,1,1,8,2,2,30150,5,NA,1,9.142021876,18.284043752
"301",30150,"AZOGUES","0301","AZOGUES",8,9,10,1,1,1,12,2,1,30150,5,NA,1,9.142021876,18.284043752
"302",30150,"AZOGUES","0301","AZOGUES",8,11,14,1,1,1,5,2,1,30150,2,2,1,10.448025,20.89605
"303",30150,"AZOGUES","0301","AZOGUES",8,11,17,1,1,1,4,1,1,30150,5,NA,1,10.448025,31.344075
"304",30150,"AZOGUES","0301","AZOGUES",8,12,2,1,1,1,4,2,2,30150,5,NA,1,9.142021876,18.284043752
"305",30150,"AZOGUES","0301","AZOGUES",8,12,3,1,1,1,6,2,1,30150,4,1,1,9.142021876,18.284043752
"306",30150,"AZOGUES","0301","AZOGUES",8,12,12,1,1,1,12,2,1,30150,5,NA,1,9.142021876,36.568087504
"307",30250,"BIBLIAN","0302","BIBLIAN",1,3,8,1,1,1,9,1,1,30250,1,2,1,9.357796286,9.357796286
"308",30250,"BIBLIAN","0302","BIBLIAN",2,7,3,1,1,2,11,2,1,30250,2,1,1,9.357796286,18.715592572
"309",30250,"BIBLIAN","0302","BIBLIAN",2,7,6,1,1,1,1,1,1,30250,5,NA,1,9.357796286,46.78898143
"310",30350,"CAÑAR","0303","CAÑAR",1,5,3,1,1,1,6,1,1,30350,1,1,1,8.907592377,26.722777131
"311",30350,"CAÑAR","0303","CAÑAR",1,6,4,1,1,1,12,1,1,30350,5,NA,1,8.907592377,26.722777131
"312",30350,"CAÑAR","0303","CAÑAR",1,6,14,1,1,1,8,2,1,30350,5,NA,1,8.907592377,53.445554262
"313",30350,"CAÑAR","0303","CAÑAR",1,6,23,1,1,1,1,1,1,30350,5,NA,1,8.907592377,53.445554262
"314",30350,"CAÑAR","0303","CAÑAR",1,8,2,1,1,1,12,1,1,30350,5,NA,1,8.907592377,17.815184754
"315",30350,"CAÑAR","0303","CAÑAR",1,8,12,1,1,1,5,2,1,30350,5,NA,1,8.907592377,17.815184754
"316",30350,"CAÑAR","0303","CAÑAR",2,1,2,1,1,1,6,2,1,30350,5,NA,1,10.18010557,30.54031671
"317",30350,"CAÑAR","0303","CAÑAR",2,1,8,1,1,1,6,2,1,30350,5,NA,1,10.18010557,40.72042228
"318",30350,"CAÑAR","0303","CAÑAR",2,9,14,1,1,1,12,2,1,30350,5,NA,1,9.294879002,27.884637006
"319",30350,"CAÑAR","0303","CAÑAR",3,1,18,1,1,1,9,1,1,30350,5,NA,1,9.294879002,18.589758004
"320",30450,"LA TRONCAL","0304","LA TRONCAL",1,5,15,1,1,1,11,2,2,30450,5,NA,1,8.713992487,8.713992487
"321",30450,"LA TRONCAL","0304","LA TRONCAL",1,6,22,1,1,1,12,2,2,30450,5,NA,1,8.713992487,26.141977461
"322",30450,"LA TRONCAL","0304","LA TRONCAL",2,1,21,1,1,4,9,2,2,30450,1,1,1,9.092861726,18.185723452
"323",30450,"LA TRONCAL","0304","LA TRONCAL",2,6,10,1,1,1,12,2,1,30450,5,NA,1,9.506173622,9.506173622
"324",30450,"LA TRONCAL","0304","LA TRONCAL",2,7,1,1,1,1,12,2,1,30450,5,NA,1,8.713992487,17.427984974
"325",30450,"LA TRONCAL","0304","LA TRONCAL",2,7,5,1,1,1,10,1,2,30450,5,NA,1,8.713992487,17.427984974
"326",30450,"LA TRONCAL","0304","LA TRONCAL",2,8,17,1,1,1,5,2,1,30450,1,1,1,8.713992487,17.427984974
"327",30450,"LA TRONCAL","0304","LA TRONCAL",2,11,16,1,1,3,5,2,1,30450,5,NA,1,8.713992487,17.427984974
"328",30450,"LA TRONCAL","0304","LA TRONCAL",3,1,18,1,1,1,5,1,2,30450,5,NA,1,8.713992487,26.141977461
"329",30450,"LA TRONCAL","0304","LA TRONCAL",3,1,22,1,1,2,4,2,1,30450,5,NA,1,8.713992487,26.141977461
"330",30450,"LA TRONCAL","0304","LA TRONCAL",3,1,23,1,1,2,4,2,2,30450,5,NA,1,8.713992487,17.427984974
"331",30450,"LA TRONCAL","0304","LA TRONCAL",3,1,24,1,1,1,12,2,2,30450,5,NA,1,8.713992487,43.569962435
"332",30450,"LA TRONCAL","0304","LA TRONCAL",3,5,4,1,1,1,8,2,2,30450,5,NA,1,8.713992487,17.427984974
"333",30450,"LA TRONCAL","0304","LA TRONCAL",3,6,15,1,1,3,9,2,2,30450,5,NA,1,8.713992487,17.427984974
"334",30450,"LA TRONCAL","0304","LA TRONCAL",4,8,10,1,1,1,7,1,1,30450,5,NA,1,8.713992487,17.427984974
"335",30450,"LA TRONCAL","0304","LA TRONCAL",4,8,20,1,1,1,3,2,1,30450,5,NA,1,8.713992487,8.713992487
"336",30450,"LA TRONCAL","0304","LA TRONCAL",5,1,13,1,1,1,3,2,1,30450,5,NA,1,8.713992487,17.427984974
"337",30450,"LA TRONCAL","0304","LA TRONCAL",5,1,22,1,1,1,6,1,2,30450,5,NA,NA,8.713992487,17.427984974
"338",30450,"LA TRONCAL","0304","LA TRONCAL",5,1,22,1,2,1,9,1,2,30450,1,2,1,8.713992487,17.427984974
"339",30450,"LA TRONCAL","0304","LA TRONCAL",5,3,1,1,1,3,8,2,2,30450,5,NA,1,8.713992487,43.569962435
"340",30450,"LA TRONCAL","0304","LA TRONCAL",5,4,21,1,1,1,7,2,2,30450,5,NA,1,9.092861726,27.278585178
"341",30450,"LA TRONCAL","0304","LA TRONCAL",5,4,22,1,1,3,5,2,1,30450,5,NA,1,9.092861726,27.278585178
"342",30450,"LA TRONCAL","0304","LA TRONCAL",5,6,14,1,1,1,1,2,1,30450,5,NA,1,8.713992487,43.569962435
"343",30450,"LA TRONCAL","0304","LA TRONCAL",5,6,23,1,1,4,10,2,2,30450,5,NA,1,8.713992487,8.713992487
"344",30450,"LA TRONCAL","0304","LA TRONCAL",5,10,10,1,1,1,11,2,1,30450,5,NA,NA,9.092861726,18.185723452
"345",30450,"LA TRONCAL","0304","LA TRONCAL",5,10,10,1,2,1,4,2,1,30450,5,NA,1,9.092861726,18.185723452
"346",30450,"LA TRONCAL","0304","LA TRONCAL",5,11,4,1,1,1,10,2,1,30450,5,NA,1,8.713992487,34.855969948
"347",30450,"LA TRONCAL","0304","LA TRONCAL",5,11,5,1,1,1,10,2,1,30450,2,1,1,8.713992487,26.141977461
"348",30450,"LA TRONCAL","0304","LA TRONCAL",6,3,5,1,1,3,8,2,1,30450,5,NA,1,8.713992487,8.713992487
"349",30450,"LA TRONCAL","0304","LA TRONCAL",6,6,18,1,1,1,9,2,1,30450,5,NA,1,8.713992487,26.141977461
"350",30450,"LA TRONCAL","0304","LA TRONCAL",6,8,2,1,1,1,12,1,1,30450,5,NA,NA,9.092861726,36.371446904
"351",30450,"LA TRONCAL","0304","LA TRONCAL",6,8,2,1,2,1,3,2,1,30450,5,NA,1,9.092861726,36.371446904
"352",30450,"LA TRONCAL","0304","LA TRONCAL",6,11,8,1,1,1,7,2,2,30450,5,NA,1,8.713992487,26.141977461
"353",30450,"LA TRONCAL","0304","LA TRONCAL",7,1,20,1,1,1,5,1,1,30450,5,NA,1,8.713992487,34.855969948
"354",30450,"LA TRONCAL","0304","LA TRONCAL",7,3,11,1,1,2,2,2,2,30450,1,1,1,8.713992487,17.427984974
"355",30450,"LA TRONCAL","0304","LA TRONCAL",7,5,10,1,1,2,7,1,2,30450,5,NA,1,8.713992487,17.427984974
"356",30450,"LA TRONCAL","0304","LA TRONCAL",7,6,4,1,1,3,12,1,1,30450,5,NA,1,8.713992487,43.569962435
"357",30450,"LA TRONCAL","0304","LA TRONCAL",7,6,24,1,1,1,9,2,1,30450,5,NA,1,8.713992487,8.713992487
"358",30450,"LA TRONCAL","0304","LA TRONCAL",7,8,20,1,1,3,7,2,1,30450,5,NA,1,8.713992487,17.427984974
"359",30450,"LA TRONCAL","0304","LA TRONCAL",7,9,2,1,1,1,7,2,2,30450,5,NA,1,8.713992487,8.713992487
"360",30450,"LA TRONCAL","0304","LA TRONCAL",7,9,12,1,1,3,2,2,1,30450,5,NA,1,8.713992487,17.427984974
"361",30450,"LA TRONCAL","0304","LA TRONCAL",7,11,3,1,1,3,6,2,2,30450,5,NA,1,8.713992487,17.427984974
"362",30450,"LA TRONCAL","0304","LA TRONCAL",8,2,4,1,1,1,11,2,1,30450,5,NA,1,9.506173622,9.506173622
"363",30450,"LA TRONCAL","0304","LA TRONCAL",8,2,10,1,1,3,7,2,2,30450,1,2,1,9.506173622,28.518520866
"364",30450,"LA TRONCAL","0304","LA TRONCAL",8,2,15,1,1,1,2,2,2,30450,5,NA,NA,9.506173622,28.518520866
"365",30450,"LA TRONCAL","0304","LA TRONCAL",8,2,15,1,2,1,6,2,2,30450,5,NA,1,9.506173622,28.518520866
"366",30450,"LA TRONCAL","0304","LA TRONCAL",8,3,11,1,1,1,6,2,1,30450,5,NA,1,8.713992487,17.427984974
"367",30450,"LA TRONCAL","0304","LA TRONCAL",910,4,14,1,1,3,9,2,1,60450,5,NA,1,8.713992487,26.141977461
"368",30451,"MANUEL J. CALLE","0304","LA TRONCAL",1,1,18,1,1,1,8,1,1,30451,5,NA,1,8.713992487,17.427984974
"369",30451,"MANUEL J. CALLE","0304","LA TRONCAL",1,1,19,1,1,1,9,1,2,30451,5,NA,1,8.713992487,34.855969948
"370",30452,"PANCHO NEGRO","0304","LA TRONCAL",902,2,5,1,1,1,8,2,2,30452,5,NA,1,8.713992487,17.427984974
"371",30452,"PANCHO NEGRO","0304","LA TRONCAL",902,2,12,1,1,1,12,2,2,30452,5,NA,NA,8.713992487,26.141977461
"372",30452,"PANCHO NEGRO","0304","LA TRONCAL",902,2,12,1,2,1,2,2,2,30452,5,NA,1,8.713992487,26.141977461
"373",30452,"PANCHO NEGRO","0304","LA TRONCAL",902,4,8,1,1,3,10,1,1,30452,5,NA,1,8.713992487,17.427984974
"374",30452,"PANCHO NEGRO","0304","LA TRONCAL",902,7,1,1,1,1,8,2,2,30452,5,NA,1,8.713992487,17.427984974
"375",30550,"EL TAMBO","0305","EL TAMBO",1,2,12,1,1,3,5,2,1,30550,5,NA,1,7.667065171,7.667065171
"376",30550,"EL TAMBO","0305","EL TAMBO",1,2,22,1,1,1,12,1,2,30550,5,NA,1,7.667065171,15.334130342
"377",30550,"EL TAMBO","0305","EL TAMBO",1,4,9,1,1,1,2,1,1,30550,1,2,1,7.667065171,30.668260684
"378",30550,"EL TAMBO","0305","EL TAMBO",1,6,7,1,1,1,7,2,1,30550,4,2,1,7.667065171,15.334130342
"379",30550,"EL TAMBO","0305","EL TAMBO",1,6,17,1,1,2,1,2,2,30550,5,NA,1,7.667065171,23.001195513
"380",30550,"EL TAMBO","0305","EL TAMBO",1,8,3,1,1,1,11,2,1,30550,5,NA,1,8.364071096,8.364071096
"381",30550,"EL TAMBO","0305","EL TAMBO",1,10,15,1,1,3,5,1,2,30550,5,NA,1,7.667065171,23.001195513
"382",40150,"TULCAN","0401","TULCAN",1,1,10,1,1,1,10,2,2,40150,5,NA,1,9.376801633,18.753603266
"383",40150,"TULCAN","0401","TULCAN",1,2,12,1,1,1,8,2,1,40150,5,NA,1,9.376801633,18.753603266
"384",40150,"TULCAN","0401","TULCAN",1,8,1,1,1,1,2,1,1,40150,5,NA,1,9.376801633,37.507206532
"385",40150,"TULCAN","0401","TULCAN",2,2,17,1,1,1,12,2,2,40150,5,NA,1,9.376801633,18.753603266
"386",40150,"TULCAN","0401","TULCAN",2,4,8,1,1,1,6,1,1,40150,5,NA,NA,9.376801633,18.753603266
"387",40150,"TULCAN","0401","TULCAN",2,4,8,1,2,2,12,2,1,40150,5,NA,NA,9.376801633,18.753603266
"388",40150,"TULCAN","0401","TULCAN",2,4,8,1,3,1,3,2,1,40150,5,NA,1,9.376801633,18.753603266
"389",40150,"TULCAN","0401","TULCAN",2,4,9,1,1,1,12,2,1,40150,3,2,1,9.376801633,37.507206532
"390",40150,"TULCAN","0401","TULCAN",2,4,12,1,1,1,9,2,1,40150,5,NA,1,9.376801633,9.376801633
"391",40150,"TULCAN","0401","TULCAN",2,4,23,1,1,1,10,2,1,40150,5,NA,1,9.376801633,18.753603266
"392",40150,"TULCAN","0401","TULCAN",2,4,24,1,1,1,7,1,1,40150,5,NA,1,9.376801633,37.507206532
"393",40150,"TULCAN","0401","TULCAN",2,6,14,1,1,1,8,1,2,40150,5,NA,1,9.376801633,18.753603266
"394",40150,"TULCAN","0401","TULCAN",2,6,15,1,1,2,1,2,2,40150,5,NA,1,9.376801633,9.376801633
"395",40150,"TULCAN","0401","TULCAN",2,9,16,1,1,1,11,2,2,40150,1,2,1,9.376801633,18.753603266
"396",40150,"TULCAN","0401","TULCAN",3,1,24,1,1,1,10,2,1,40150,3,2,1,9.376801633,18.753603266
"397",40150,"TULCAN","0401","TULCAN",3,6,3,1,1,1,11,2,2,40150,2,1,1,9.376801633,18.753603266
"398",40150,"TULCAN","0401","TULCAN",3,6,8,1,1,1,12,2,2,40150,2,1,1,9.376801633,9.376801633
"399",40150,"TULCAN","0401","TULCAN",3,8,6,1,1,1,10,2,2,40150,5,NA,NA,10.22923814,10.22923814
"400",40150,"TULCAN","0401","TULCAN",3,8,6,1,2,1,11,2,2,40150,5,NA,1,10.22923814,10.22923814
"401",40150,"TULCAN","0401","TULCAN",4,7,17,1,1,1,3,1,1,40150,3,1,1,9.376801633,28.130404899
"402",40150,"TULCAN","0401","TULCAN",4,7,21,1,1,1,7,1,1,40150,5,NA,1,9.376801633,37.507206532
"403",40150,"TULCAN","0401","TULCAN",4,7,22,1,1,1,5,2,1,40150,3,1,1,9.376801633,18.753603266
"404",40150,"TULCAN","0401","TULCAN",4,9,2,1,1,1,8,1,1,170150,5,NA,NA,9.376801633,18.753603266
"405",40150,"TULCAN","0401","TULCAN",4,9,2,1,2,2,12,2,1,40150,5,NA,NA,9.376801633,18.753603266
"406",40150,"TULCAN","0401","TULCAN",4,9,2,1,3,1,2,2,1,40150,5,NA,NA,9.376801633,18.753603266
"407",40150,"TULCAN","0401","TULCAN",4,9,2,1,4,1,6,2,1,40150,5,NA,1,9.376801633,18.753603266
"408",40150,"TULCAN","0401","TULCAN",5,7,4,1,1,1,12,2,2,40150,5,NA,1,9.376801633,28.130404899
"409",40150,"TULCAN","0401","TULCAN",5,8,24,1,1,2,5,2,2,40150,2,2,NA,9.376801633,28.130404899
"410",40150,"TULCAN","0401","TULCAN",5,8,24,1,2,2,8,2,2,40150,2,2,1,9.376801633,28.130404899
"411",40150,"TULCAN","0401","TULCAN",5,9,23,1,1,1,4,2,1,40150,3,1,1,11.84438101,35.53314303
"412",40150,"TULCAN","0401","TULCAN",6,5,11,1,1,3,8,2,1,40150,5,NA,1,9.376801633,28.130404899
"413",40150,"TULCAN","0401","TULCAN",6,7,24,1,1,1,8,1,1,40150,5,NA,1,9.376801633,37.507206532
"414",40150,"TULCAN","0401","TULCAN",6,8,1,1,1,3,8,2,2,40150,5,NA,1,9.376801633,18.753603266
"415",40150,"TULCAN","0401","TULCAN",6,8,2,1,1,1,4,1,1,40150,5,NA,1,9.376801633,37.507206532
"416",40150,"TULCAN","0401","TULCAN",6,8,14,1,1,2,5,2,1,40150,5,NA,1,9.376801633,18.753603266
"417",40150,"TULCAN","0401","TULCAN",6,8,15,1,1,3,12,2,2,40150,5,NA,1,9.376801633,18.753603266
"418",40150,"TULCAN","0401","TULCAN",6,8,18,1,1,1,1,2,1,40150,5,NA,1,9.376801633,28.130404899
"419",40150,"TULCAN","0401","TULCAN",6,10,3,1,1,1,9,1,1,40150,5,NA,1,9.376801633,56.260809798
"420",40150,"TULCAN","0401","TULCAN",6,10,6,1,1,1,9,1,1,40150,5,NA,1,9.376801633,18.753603266
"421",40150,"TULCAN","0401","TULCAN",6,10,8,1,1,2,4,1,1,40150,5,NA,1,9.376801633,18.753603266
"422",40150,"TULCAN","0401","TULCAN",6,10,9,1,1,1,4,1,1,40150,5,NA,1,9.376801633,18.753603266
"423",40150,"TULCAN","0401","TULCAN",6,10,20,1,1,1,4,2,2,40150,2,2,NA,9.376801633,37.507206532
"424",40150,"TULCAN","0401","TULCAN",6,10,20,1,2,1,8,2,2,40150,2,2,1,9.376801633,37.507206532
"425",40150,"TULCAN","0401","TULCAN",7,1,12,1,1,1,10,2,1,40150,3,1,1,9.376801633,28.130404899
"426",40150,"TULCAN","0401","TULCAN",7,5,13,1,1,1,11,2,2,40150,2,1,1,9.78448866,29.35346598
